"","id","task","stimulus","density","frequency","length","item","rt","log_rt","correct"
"337","L2","lexdec","word","high","high","4","nose",1.078,0.0751074724868055,TRUE
"338","L2","lexdec","word","high","high","4","tour",0.687,-0.375420986759788,TRUE
"339","L2","lexdec","word","high","high","5","homes",1.75,0.559615787935423,TRUE
"340","L2","lexdec","word","high","high","5","train",0.828,-0.188742124596877,TRUE
"341","L2","lexdec","word","high","high","6","master",1.5,0.405465108108164,TRUE
"342","L2","lexdec","word","high","high","6","waited",0.875,-0.133531392624523,TRUE
"343","L2","lexdec","word","high","high","6","leaned",1.563,0.44660705143934,TRUE
"344","L2","lexdec","word","high","high","4","safe",1.281,0.247641022914597,TRUE
"345","L2","lexdec","word","high","high","4","coat",0.86,-0.150822889734584,TRUE
"346","L2","lexdec","word","high","high","4","mark",1.156,0.144965770250186,TRUE
"347","L2","lexdec","word","high","high","5","paint",1.125,0.117783035656383,TRUE
"348","L2","lexdec","word","high","high","5","river",2.141,0.761273009607546,TRUE
"349","L2","lexdec","word","high","high","6","stared",1.14,0.131028262406404,TRUE
"350","L2","lexdec","word","high","high","6","stated",1.188,0.172271220940453,TRUE
"351","L2","lexdec","word","high","high","6","missed",1.016,0.0158733491562902,TRUE
"352","L2","lexdec","nonword","high","low","4","salf",0.656,-0.421594490038048,TRUE
"353","L2","lexdec","nonword","high","low","4","doon",0.687,-0.375420986759788,TRUE
"354","L2","lexdec","nonword","high","low","4","lois",0.469,-0.757152510535858,TRUE
"355","L2","lexdec","nonword","high","low","5","vobes",0.734,-0.309246250367621,TRUE
"356","L2","lexdec","nonword","high","low","5","dedge",0.984,-0.0161293819298836,TRUE
"357","L2","lexdec","nonword","high","low","4","baln",0.734,-0.309246250367621,TRUE
"358","L2","lexdec","nonword","high","low","4","dute",1.953,0.669366651894542,TRUE
"359","L2","lexdec","nonword","high","low","5","smale",0.891,-0.115410851511328,TRUE
"360","L2","lexdec","nonword","high","low","5","feeks",0.625,-0.470003629245736,TRUE
"361","L2","lexdec","nonword","high","low","5","wimed",0.688,-0.373966441048793,TRUE
"362","L2","lexdec","nonword","high","low","6","lamped",1.266,0.235862323721984,TRUE
"363","L2","lexdec","nonword","high","low","6","tinked",1.359,0.306749135169007,TRUE
"364","L2","lexdec","nonword","high","low","6","roiled",0.953,-0.048140375327935,TRUE
"365","L2","lexdec","nonword","high","low","4","mies",1.297,0.260053905334307,TRUE
"366","L2","lexdec","nonword","high","low","4","draz",0.906,-0.0987159729391577,TRUE
"367","L2","lexdec","nonword","high","low","5","speep",2.297,0.831603923706961,TRUE
"368","L2","lexdec","nonword","high","low","5","yails",0.859,-0.151986356997882,TRUE
"369","L2","lexdec","nonword","high","low","6","lanked",1.938,0.661656513468574,TRUE
"370","L2","lexdec","nonword","high","low","6","blaved",1.297,0.260053905334307,TRUE
"371","L2","lexdec","nonword","high","low","6","snocks",0.953,-0.048140375327935,TRUE
"372","L2","lexdec","nonword","high","low","4","plap",2.031,0.708528282598248,TRUE
"373","L2","lexdec","nonword","high","low","4","bups",1.031,0.0305292050348228,TRUE
"374","L2","lexdec","nonword","high","low","5","traws",0.765,-0.267879445155601,TRUE
"375","L2","lexdec","nonword","high","low","5","geams",0.953,-0.048140375327935,TRUE
"376","L2","lexdec","nonword","high","low","6","vocked",1.375,0.318453731118535,TRUE
"377","L2","lexdec","nonword","high","low","4","saft",1.141,0.131905070879939,TRUE
"378","L2","lexdec","nonword","high","low","4","zoss",0.922,-0.0812100554255432,TRUE
"379","L2","lexdec","nonword","high","low","5","steek",1.75,0.559615787935423,TRUE
"380","L2","lexdec","nonword","high","low","5","saged",2.25,0.810930216216329,TRUE
"381","L2","lexdec","nonword","high","low","5","trile",0.86,-0.150822889734584,TRUE
"382","L2","lexdec","nonword","high","low","6","sulled",0.906,-0.0987159729391577,TRUE
"383","L2","lexdec","nonword","high","low","6","mooled",1.063,0.0610950993598108,TRUE
"384","L2","lexdec","word","high","low","4","cove",0.563,-0.574475650842447,TRUE
"385","L2","lexdec","word","high","low","4","wail",0.594,-0.520875959619492,TRUE
"386","L2","lexdec","word","high","low","4","hush",0.563,-0.574475650842447,TRUE
"387","L2","lexdec","word","high","low","5","pines",0.61,-0.49429632181478,TRUE
"388","L2","lexdec","word","high","low","5","latch",0.782,-0.245900538436826,TRUE
"389","L2","lexdec","word","high","low","6","potted",0.687,-0.375420986759788,TRUE
"390","L2","lexdec","word","high","low","6","cocked",0.578,-0.54818141030976,TRUE
"391","L2","lexdec","word","high","low","6","raving",0.657,-0.420071260497527,TRUE
"392","L2","lexdec","word","high","low","4","reed",0.766,-0.266573109241546,TRUE
"393","L2","lexdec","word","high","low","4","ramp",0.688,-0.373966441048793,TRUE
"394","L2","lexdec","word","high","low","5","grate",2.625,0.965080896043587,TRUE
"395","L2","lexdec","word","high","low","5","rover",1.031,0.0305292050348228,TRUE
"396","L2","lexdec","word","high","low","6","lashes",0.766,-0.266573109241546,TRUE
"397","L2","lexdec","word","high","low","6","jailed",1.047,0.0459289318883997,TRUE
"398","L2","lexdec","word","high","low","6","licked",0.735,-0.3078847797693,TRUE
"399","L2","lexdec","word","high","low","4","mule",0.984,-0.0161293819298836,TRUE
"400","L2","lexdec","word","high","low","4","leak",1.187,0.171429115627531,TRUE
"401","L2","lexdec","word","high","low","4","wink",1.141,0.131905070879939,TRUE
"402","L2","lexdec","word","high","low","5","scare",0.922,-0.0812100554255432,TRUE
"403","L2","lexdec","word","high","low","5","wakes",0.953,-0.048140375327935,TRUE
"404","L2","lexdec","word","high","low","6","spared",2.219,0.797056643950457,TRUE
"405","L2","lexdec","word","high","low","6","paving",1.016,0.0158733491562902,TRUE
"406","L2","lexdec","word","high","low","4","lure",1.047,0.0459289318883997,TRUE
"407","L2","lexdec","word","high","low","4","mend",0.719,-0.32989392126109,TRUE
"408","L2","lexdec","word","high","low","5","bully",0.704,-0.350976922824095,TRUE
"409","L2","lexdec","word","high","low","5","berry",0.829,-0.187535123846842,TRUE
"410","L2","lexdec","word","high","low","6","rocket",1.094,0.0898407039997895,TRUE
"411","L2","lexdec","word","high","low","6","jagged",1.437,0.362557607096888,TRUE
"412","L2","lexdec","word","high","low","6","banker",0.969,-0.0314906670913708,TRUE
"413","L2","lexdec","word","high","low","4","rack",1.11,0.104360015324243,TRUE
"414","L2","lexdec","word","high","low","4","vent",1.781,0.577175004307525,TRUE
"415","L2","lexdec","word","high","low","5","hatch",0.797,-0.226900600191922,TRUE
"416","L2","lexdec","word","high","low","5","minus",0.843,-0.170788320980282,TRUE
"417","L2","lexdec","word","high","low","6","ringed",0.969,-0.0314906670913708,TRUE
"418","L2","lexdec","word","high","low","6","dating",0.875,-0.133531392624523,TRUE
"419","L2","lexdec","nonword","low","high","4","seqp",0.875,-0.133531392624523,TRUE
"420","L2","lexdec","nonword","low","high","4","plau",0.5,-0.693147180559945,TRUE
"421","L2","lexdec","nonword","low","high","5","iogue",1.797,0.586118607801422,TRUE
"422","L2","lexdec","nonword","low","high","5","phuph",0.516,-0.661648513500574,TRUE
"423","L2","lexdec","nonword","low","high","5","moqld",0.921,-0.0822952427268302,TRUE
"424","L2","lexdec","nonword","low","high","6","jridge",0.563,-0.574475650842447,TRUE
"425","L2","lexdec","nonword","low","high","6","pganes",0.516,-0.661648513500574,TRUE
"426","L2","lexdec","nonword","low","high","4","tauv",0.687,-0.375420986759788,TRUE
"427","L2","lexdec","nonword","low","high","4","wlus",0.828,-0.188742124596877,TRUE
"428","L2","lexdec","nonword","low","high","5","ayped",0.828,-0.188742124596877,TRUE
"429","L2","lexdec","nonword","low","high","5","rocis",0.766,-0.266573109241546,TRUE
"430","L2","lexdec","nonword","low","high","6","ticyed",1.375,0.318453731118535,TRUE
"431","L2","lexdec","nonword","low","high","6","mhurch",0.703,-0.352398387171472,TRUE
"432","L2","lexdec","nonword","low","high","6","nekved",1.047,0.0459289318883997,TRUE
"433","L2","lexdec","nonword","low","high","4","cruo",0.797,-0.226900600191922,TRUE
"434","L2","lexdec","nonword","low","high","4","nras",0.86,-0.150822889734584,TRUE
"435","L2","lexdec","nonword","low","high","4","zryf",0.812,-0.208254938820459,TRUE
"436","L2","lexdec","nonword","low","high","5","yleak",0.922,-0.0812100554255432,TRUE
"437","L2","lexdec","nonword","low","high","5","blavt",1.031,0.0305292050348228,TRUE
"438","L2","lexdec","nonword","low","high","5","rogts",1.234,0.210260925483196,TRUE
"439","L2","lexdec","nonword","low","high","6","yurtwh",1.828,0.603222473031958,TRUE
"440","L2","lexdec","nonword","low","high","6","aooves",0.687,-0.375420986759788,TRUE
"441","L2","lexdec","nonword","low","high","4","zonx",0.812,-0.208254938820459,TRUE
"442","L2","lexdec","nonword","low","high","4","niys",0.813,-0.207024169434327,TRUE
"443","L2","lexdec","nonword","low","high","4","murw",0.672,-0.397496938458987,TRUE
"444","L2","lexdec","nonword","low","high","5","nocve",0.86,-0.150822889734584,TRUE
"445","L2","lexdec","nonword","low","high","5","pjach",1.188,0.172271220940453,TRUE
"446","L2","lexdec","nonword","low","high","5","sgoal",0.657,-0.420071260497527,TRUE
"447","L2","lexdec","nonword","low","high","6","vrites",0.844,-0.16960278438618,TRUE
"448","L2","lexdec","nonword","low","high","6","uifths",1.141,0.131905070879939,TRUE
"449","L2","lexdec","nonword","low","high","4","nsrm",0.797,-0.226900600191922,TRUE
"450","L2","lexdec","nonword","low","high","4","dwrm",2.531,0.928614481562987,TRUE
"451","L2","lexdec","nonword","low","high","4","kexn",0.797,-0.226900600191922,TRUE
"452","L2","lexdec","nonword","low","high","5","drous",0.765,-0.267879445155601,TRUE
"453","L2","lexdec","nonword","low","high","5","snohd",0.609,-0.49593701127224,TRUE
"454","L2","lexdec","nonword","low","high","5","gfmfs",1.015,0.0148886124937506,TRUE
"455","L2","lexdec","nonword","low","high","6","glzzed",1.109,0.10345870836823,TRUE
"456","L2","lexdec","nonword","low","high","6","talwed",0.828,-0.188742124596877,TRUE
"457","L2","lexdec","word","low","high","4","golf",0.562,-0.576253429088446,TRUE
"458","L2","lexdec","word","low","high","4","drew",0.828,-0.188742124596877,TRUE
"459","L2","lexdec","word","low","high","5","names",1.531,0.425921116675547,TRUE
"460","L2","lexdec","word","low","high","5","ideal",0.594,-0.520875959619492,TRUE
"461","L2","lexdec","word","low","high","5","tools",0.578,-0.54818141030976,TRUE
"462","L2","lexdec","word","low","high","6","raised",0.562,-0.576253429088446,TRUE
"463","L2","lexdec","word","low","high","6","talked",0.515,-0.663588378318401,TRUE
"464","L2","lexdec","word","low","high","4","term",1,0,TRUE
"465","L2","lexdec","word","low","high","4","edge",0.734,-0.309246250367621,TRUE
"466","L2","lexdec","word","low","high","5","brief",0.703,-0.352398387171472,TRUE
"467","L2","lexdec","word","low","high","5","queen",0.875,-0.133531392624523,TRUE
"468","L2","lexdec","word","low","high","5","serve",0.875,-0.133531392624523,TRUE
"469","L2","lexdec","word","low","high","6","remain",1.156,0.144965770250186,TRUE
"470","L2","lexdec","word","low","high","6","dreams",0.735,-0.3078847797693,TRUE
"471","L2","lexdec","word","low","high","6","tongue",0.875,-0.133531392624523,TRUE
"472","L2","lexdec","word","low","high","4","plus",1.203,0.184818436992542,TRUE
"473","L2","lexdec","word","low","high","4","iron",0.828,-0.188742124596877,TRUE
"474","L2","lexdec","word","low","high","4","bird",1.156,0.144965770250186,TRUE
"475","L2","lexdec","word","low","high","5","towns",3.984,1.38228633972235,TRUE
"476","L2","lexdec","word","low","high","5","enemy",0.844,-0.16960278438618,TRUE
"477","L2","lexdec","word","low","high","5","liked",0.829,-0.187535123846842,TRUE
"478","L2","lexdec","word","low","high","6","weight",0.906,-0.0987159729391577,TRUE
"479","L2","lexdec","word","low","high","6","cattle",0.828,-0.188742124596877,TRUE
"480","L2","lexdec","word","low","high","4","glad",1.094,0.0898407039997895,TRUE
"481","L2","lexdec","word","low","high","4","duty",0.703,-0.352398387171472,TRUE
"482","L2","lexdec","word","low","high","4","copy",0.812,-0.208254938820459,TRUE
"483","L2","lexdec","word","low","high","5","limit",0.64,-0.446287102628419,TRUE
"484","L2","lexdec","word","low","high","5","march",0.984,-0.0161293819298836,TRUE
"485","L2","lexdec","word","low","high","6","proved",1.375,0.318453731118535,TRUE
"486","L2","lexdec","word","low","high","6","helped",0.688,-0.373966441048793,TRUE
"487","L2","lexdec","word","low","high","6","strain",0.828,-0.188742124596877,TRUE
"488","L2","lexdec","word","low","high","4","acts",1.047,0.0459289318883997,TRUE
"489","L2","lexdec","word","low","high","4","onto",0.985,-0.0151136378100482,TRUE
"490","L2","lexdec","word","low","high","4","sign",1,0,TRUE
"491","L2","lexdec","word","low","high","5","chief",0.907,-0.0976128288670004,TRUE
"492","L2","lexdec","word","low","high","5","noted",0.75,-0.287682072451781,TRUE
"493","L2","lexdec","word","low","high","6","agreed",0.766,-0.266573109241546,TRUE
"494","L2","lexdec","word","low","high","6","latest",1.047,0.0459289318883997,TRUE
"495","L2","lexdec","word","low","high","6","nodded",1.015,0.0148886124937506,TRUE
"496","L2","lexdec","nonword","low","low","4","nege",0.719,-0.32989392126109,TRUE
"497","L2","lexdec","nonword","low","low","4","deke",0.469,-0.757152510535858,TRUE
"498","L2","lexdec","nonword","low","low","4","ufts",0.5,-0.693147180559945,TRUE
"499","L2","lexdec","nonword","low","low","5","snucs",0.531,-0.632993257740198,TRUE
"500","L2","lexdec","nonword","low","low","5","slefs",0.609,-0.49593701127224,TRUE
"501","L2","lexdec","nonword","low","low","5","kwauc",0.453,-0.791863153499103,TRUE
"502","L2","lexdec","nonword","low","low","6","quetts",0.656,-0.421594490038048,TRUE
"503","L2","lexdec","nonword","low","low","6","bounge",0.719,-0.32989392126109,TRUE
"504","L2","lexdec","nonword","low","low","4","kyth",0.75,-0.287682072451781,TRUE
"505","L2","lexdec","nonword","low","low","4","vabb",0.766,-0.266573109241546,TRUE
"506","L2","lexdec","nonword","low","low","4","deuf",0.547,-0.603306476560156,TRUE
"507","L2","lexdec","nonword","low","low","5","dwice",0.75,-0.287682072451781,TRUE
"508","L2","lexdec","nonword","low","low","5","volms",0.734,-0.309246250367621,TRUE
"509","L2","lexdec","nonword","low","low","5","terpe",1.156,0.144965770250186,TRUE
"510","L2","lexdec","nonword","low","low","6","glabed",1.094,0.0898407039997895,TRUE
"511","L2","lexdec","nonword","low","low","6","deaffs",0.906,-0.0987159729391577,TRUE
"512","L2","lexdec","nonword","low","low","4","shuf",0.859,-0.151986356997882,TRUE
"513","L2","lexdec","nonword","low","low","4","veut",0.906,-0.0987159729391577,TRUE
"514","L2","lexdec","nonword","low","low","5","clett",0.766,-0.266573109241546,TRUE
"515","L2","lexdec","nonword","low","low","5","highf",1.062,0.0601539228197471,TRUE
"516","L2","lexdec","nonword","low","low","6","drownt",0.687,-0.375420986759788,TRUE
"517","L2","lexdec","nonword","low","low","6","korged",1.219,0.198030850499135,TRUE
"518","L2","lexdec","nonword","low","low","6","breked",0.953,-0.048140375327935,TRUE
"519","L2","lexdec","nonword","low","low","4","zarc",1.766,0.568717102181768,TRUE
"520","L2","lexdec","nonword","low","low","4","ipce",0.578,-0.54818141030976,TRUE
"521","L2","lexdec","nonword","low","low","4","dwur",0.656,-0.421594490038048,TRUE
"522","L2","lexdec","nonword","low","low","5","scanx",0.89,-0.116533816255952,TRUE
"523","L2","lexdec","nonword","low","low","5","haivs",0.547,-0.603306476560156,TRUE
"524","L2","lexdec","nonword","low","low","6","cratts",0.922,-0.0812100554255432,TRUE
"525","L2","lexdec","nonword","low","low","6","lothed",0.843,-0.170788320980282,TRUE
"526","L2","lexdec","nonword","low","low","4","naln",1.984,0.685115008862681,TRUE
"527","L2","lexdec","nonword","low","low","4","truv",0.89,-0.116533816255952,TRUE
"528","L2","lexdec","nonword","low","low","5","shond",0.953,-0.048140375327935,TRUE
"529","L2","lexdec","nonword","low","low","5","snauk",0.844,-0.16960278438618,TRUE
"530","L2","lexdec","nonword","low","low","6","cruled",1.14,0.131028262406404,TRUE
"531","L2","lexdec","nonword","low","low","6","froads",0.86,-0.150822889734584,TRUE
"532","L2","lexdec","nonword","low","low","6","yolbed",0.766,-0.266573109241546,TRUE
"533","L2","lexdec","word","low","low","4","jolt",0.906,-0.0987159729391577,TRUE
"534","L2","lexdec","word","low","low","4","afar",0.719,-0.32989392126109,TRUE
"535","L2","lexdec","word","low","low","4","wolf",0.719,-0.32989392126109,TRUE
"536","L2","lexdec","word","low","low","5","discs",1.25,0.22314355131421,TRUE
"537","L2","lexdec","word","low","low","5","joins",0.609,-0.49593701127224,TRUE
"538","L2","lexdec","word","low","low","5","abide",0.813,-0.207024169434327,TRUE
"539","L2","lexdec","word","low","low","6","summed",1.703,0.532391401680551,TRUE
"540","L2","lexdec","word","low","low","6","bolted",0.593,-0.522560879984412,TRUE
"541","L2","lexdec","word","low","low","4","defy",1.265,0.235072122179483,TRUE
"542","L2","lexdec","word","low","low","4","soak",0.782,-0.245900538436826,TRUE
